Date,Close
3/22/68,88.419998
3/25/68,88.330002
3/26/68,88.93
3/27/68,89.660004
3/28/68,89.57
3/29/68,90.199997
4/1/68,92.480003
4/2/68,92.639999
4/3/68,93.470001
4/4/68,93.839996
4/5/68,93.290001
4/8/68,94.949997
4/10/68,95.669998
4/11/68,96.529999
4/15/68,96.589996
4/16/68,96.620003
4/17/68,96.809998
4/18/68,97.080002
4/19/68,95.849998
4/22/68,95.32
4/23/68,96.620003
4/24/68,96.919998
4/25/68,96.620003
4/26/68,97.209999
4/29/68,97.970001
4/30/68,97.459999
5/1/68,97.970001
5/2/68,98.589996
5/3/68,98.660004
5/6/68,98.349998
5/7/68,98.900002
5/8/68,98.910004
5/9/68,98.389999
5/10/68,98.5
5/13/68,98.190002
5/14/68,98.120003
5/15/68,98.07
5/16/68,97.599998
5/17/68,96.900002
5/20/68,96.449997
5/21/68,96.93
5/22/68,97.18
5/23/68,96.970001
5/24/68,97.150002
5/27/68,96.989998
5/28/68,97.620003
5/29/68,97.919998
5/31/68,98.68
6/3/68,99.989998
6/4/68,100.379997
6/5/68,99.889999
6/6/68,100.650002
6/7/68,101.269997
6/10/68,101.410004
6/11/68,101.660004
6/13/68,101.25
6/14/68,101.129997
6/17/68,100.129997
6/18/68,99.989998
6/20/68,101.510002
6/21/68,100.660004
6/24/68,100.389999
6/25/68,100.080002
6/27/68,99.980003
6/28/68,99.580002
7/1/68,99.400002
7/2/68,99.739998
7/3/68,100.910004
7/8/68,101.940002
7/9/68,102.230003
7/11/68,102.389999
7/12/68,102.339996
7/15/68,102.260002
7/16/68,101.699997
7/18/68,101.440002
7/19/68,100.459999
7/22/68,99.330002
7/23/68,99.209999
7/25/68,97.940002
7/26/68,98.339996
7/29/68,97.650002
7/30/68,97.739998
8/1/68,97.279999
8/2/68,96.629997
8/5/68,96.849998
8/6/68,97.25
8/8/68,97.040001
8/9/68,97.010002
8/12/68,98.010002
8/13/68,98.529999
8/15/68,98.07
8/16/68,98.68
8/19/68,99
8/20/68,98.959999
8/22/68,98.699997
8/23/68,98.690002
8/26/68,98.940002
8/27/68,98.809998
8/29/68,98.739998
8/30/68,98.860001
9/3/68,99.32
9/4/68,100.019997
9/5/68,100.739998
9/6/68,101.199997
9/9/68,101.230003
9/10/68,100.730003
9/12/68,100.519997
9/13/68,100.860001
9/16/68,101.239998
9/17/68,101.5
9/19/68,101.589996
9/20/68,101.660004
9/23/68,102.239998
9/24/68,102.589996
9/26/68,102.360001
9/27/68,102.309998
9/30/68,102.669998
10/1/68,102.860001
10/3/68,103.220001
10/4/68,103.709999
10/7/68,103.699997
10/8/68,103.739998
10/10/68,103.290001
10/11/68,103.18
10/14/68,103.32
10/15/68,103.529999
10/17/68,104.010002
10/18/68,104.82
10/21/68,104.989998
10/22/68,104.57
10/24/68,103.839996
10/25/68,104.199997
10/28/68,103.900002
10/29/68,103.300003
10/31/68,103.410004
11/1/68,103.059998
11/4/68,103.099998
11/6/68,103.269997
11/7/68,103.5
11/8/68,103.949997
11/12/68,104.620003
11/13/68,105.129997
11/14/68,105.199997
11/15/68,105.779999
11/18/68,105.919998
11/19/68,106.139999
11/21/68,105.970001
11/22/68,106.300003
11/25/68,106.480003
11/26/68,107.260002
11/27/68,107.760002
11/29/68,108.370003
12/2/68,108.120003
12/3/68,108.019997
12/5/68,107.669998
12/6/68,107.93
12/9/68,107.660004
12/10/68,107.389999
12/12/68,107.32
12/13/68,107.580002
12/16/68,107.099998
12/17/68,106.660004
12/19/68,106.970001
12/20/68,106.339996
12/23/68,105.209999
12/24/68,105.040001
12/26/68,105.150002
12/27/68,104.739998
12/30/68,103.800003
12/31/68,103.860001
1/2/69,103.93
1/3/69,103.989998
1/6/69,102.470001
1/7/69,101.220001
1/8/69,100.800003
1/9/69,101.220001
1/10/69,100.93
1/13/69,100.440002
1/14/69,101.129997
1/15/69,101.620003
1/16/69,102.18
1/17/69,102.029999
1/20/69,101.690002
1/21/69,101.629997
1/22/69,101.980003
1/23/69,102.43
1/24/69,102.379997
1/27/69,102.400002
1/28/69,102.410004
1/29/69,102.510002
1/30/69,102.550003
1/31/69,103.010002
2/3/69,102.889999
2/4/69,102.919998
2/5/69,103.199997
2/6/69,103.540001
2/7/69,103.529999
2/11/69,103.650002
2/12/69,103.629997
2/13/69,103.709999
2/14/69,103.610001
2/17/69,102.440002
2/18/69,101.400002
2/19/69,100.650002
2/20/69,99.790001
2/24/69,98.599998
2/25/69,97.980003
2/26/69,98.449997
2/27/69,98.139999
2/28/69,98.129997
3/3/69,98.379997
3/4/69,99.32
3/5/69,99.709999
3/6/69,98.699997
3/7/69,98.650002
3/10/69,98.989998
3/11/69,99.32
3/12/69,99.050003
3/13/69,98.389999
3/14/69,98
3/17/69,98.25
3/18/69,98.489998
3/19/69,99.209999
3/20/69,99.839996
3/21/69,99.629997
3/24/69,99.5
3/25/69,99.660004
3/26/69,100.389999
3/27/69,101.099998
3/28/69,101.510002
4/1/69,101.419998
4/2/69,100.779999
4/3/69,100.68
4/7/69,99.889999
4/8/69,100.139999
4/9/69,101.019997
4/10/69,101.550003
4/11/69,101.650002
4/14/69,101.57
4/15/69,101.529999
4/16/69,100.629997
4/17/69,100.779999
4/18/69,101.239998
4/21/69,100.559998
4/22/69,100.779999
4/23/69,100.800003
4/24/69,101.269997
4/25/69,101.720001
4/28/69,102.029999
4/29/69,102.790001
4/30/69,103.690002
5/1/69,103.510002
5/2/69,104
5/5/69,104.370003
5/6/69,104.860001
5/7/69,104.669998
5/8/69,105.099998
5/9/69,105.050003
5/12/69,104.889999
5/13/69,105.339996
5/14/69,106.160004
5/15/69,105.849998
5/16/69,105.940002
5/19/69,104.970001
5/20/69,104.040001
5/21/69,104.470001
5/22/69,104.599998
5/23/69,104.589996
5/26/69,104.360001
5/27/69,103.57
5/28/69,103.260002
5/29/69,103.459999
6/2/69,102.940002
6/3/69,102.629997
6/4/69,102.589996
6/5/69,102.760002
6/6/69,102.120003
6/9/69,101.199997
6/10/69,100.419998
6/11/69,99.050003
6/12/69,98.260002
6/13/69,98.650002
6/16/69,98.32
6/17/69,97.949997
6/18/69,97.809998
6/19/69,97.239998
6/20/69,96.669998
6/23/69,96.230003
6/24/69,97.32
6/25/69,97.010002
6/26/69,97.25
6/27/69,97.330002
6/30/69,97.709999
7/1/69,98.080002
7/2/69,98.940002
7/3/69,99.610001
7/7/69,99.029999
7/8/69,97.629997
7/9/69,96.879997
7/10/69,95.379997
7/11/69,95.769997
7/14/69,94.550003
7/15/69,94.239998
7/16/69,95.18
7/17/69,95.760002
7/18/69,94.949997
7/22/69,93.519997
7/23/69,93.120003
7/24/69,92.800003
7/25/69,92.059998
7/28/69,90.209999
7/29/69,89.480003
7/30/69,89.93
7/31/69,91.830002
8/1/69,93.470001
8/4/69,92.989998
8/5/69,93.410004
8/6/69,93.919998
8/7/69,93.989998
8/8/69,93.940002
8/11/69,93.360001
8/12/69,92.629997
8/13/69,92.699997
8/14/69,93.339996
8/15/69,94
8/18/69,94.57
8/19/69,95.07
8/20/69,95.07
8/21/69,95.349998
8/22/69,95.919998
8/25/69,94.93
8/26/69,94.300003
8/27/69,94.489998
8/28/69,94.889999
8/29/69,95.510002
9/2/69,95.540001
9/3/69,94.980003
9/4/69,94.199997
9/5/69,93.639999
9/8/69,92.699997
9/9/69,93.379997
9/10/69,94.949997
9/11/69,94.220001
9/12/69,94.129997
9/15/69,94.870003
9/16/69,94.949997
9/17/69,94.760002
9/18/69,94.900002
9/19/69,95.190002
9/22/69,95.629997
9/23/69,95.629997
9/24/69,95.5
9/25/69,94.769997
9/26/69,94.160004
9/29/69,93.410004
9/30/69,93.120003
10/1/69,92.519997
10/2/69,93.239998
10/3/69,93.190002
10/6/69,93.379997
10/7/69,93.089996
10/8/69,92.669998
10/9/69,93.029999
10/10/69,93.559998
10/13/69,94.550003
10/14/69,95.699997
10/15/69,95.720001
10/16/69,96.370003
10/17/69,96.260002
10/20/69,96.459999
10/21/69,97.199997
10/22/69,97.830002
10/23/69,97.459999
10/24/69,98.120003
10/27/69,97.970001
10/28/69,97.660004
10/29/69,96.809998
10/30/69,96.93
10/31/69,97.120003
11/3/69,97.150002
11/4/69,97.209999
11/5/69,97.639999
11/6/69,97.669998
11/7/69,98.260002
11/10/69,98.330002
11/11/69,98.07
11/12/69,97.889999
11/13/69,97.419998
11/14/69,97.07
11/17/69,96.410004
11/18/69,96.389999
11/19/69,95.900002
11/20/69,94.910004
11/21/69,94.32
11/24/69,93.239998
11/25/69,92.940002
11/26/69,93.269997
11/28/69,93.809998
12/1/69,93.220001
12/2/69,92.650002
12/3/69,91.650002
12/4/69,91.949997
12/5/69,91.730003
12/8/69,90.839996
12/9/69,90.550003
12/10/69,90.480003
12/11/69,90.519997
12/12/69,90.809998
12/15/69,90.540001
12/16/69,89.720001
12/17/69,89.199997
12/18/69,90.610001
12/19/69,91.379997
12/22/69,90.580002
12/23/69,90.230003
12/24/69,91.18
12/26/69,91.889999
12/29/69,91.25
12/30/69,91.599998
12/31/69,92.059998
1/2/70,93
1/5/70,93.459999
1/6/70,92.82
1/7/70,92.629997
1/8/70,92.68
1/9/70,92.400002
1/12/70,91.699997
1/13/70,91.919998
1/14/70,91.650002
1/15/70,91.68
1/16/70,90.919998
1/19/70,89.650002
1/20/70,89.830002
1/21/70,89.949997
1/22/70,90.040001
1/23/70,89.370003
1/26/70,88.169998
1/27/70,87.620003
1/28/70,86.790001
1/29/70,85.690002
1/30/70,85.019997
2/2/70,85.75
2/3/70,86.769997
2/4/70,86.239998
2/5/70,85.900002
2/6/70,86.330002
2/9/70,87.010002
2/10/70,86.099998
2/11/70,86.940002
2/12/70,86.730003
2/13/70,86.540001
2/16/70,86.470001
2/17/70,86.370003
2/18/70,87.440002
2/19/70,87.760002
2/20/70,88.029999
2/24/70,87.989998
2/25/70,89.349998
2/26/70,88.900002
2/27/70,89.5
3/2/70,89.709999
3/3/70,90.230003
3/4/70,90.040001
3/5/70,90
3/6/70,89.440002
3/9/70,88.510002
3/10/70,88.75
3/11/70,88.690002
3/12/70,88.330002
3/13/70,87.860001
3/16/70,86.910004
3/17/70,87.290001
3/18/70,87.540001
3/19/70,87.419998
3/20/70,87.059998
3/23/70,86.989998
3/24/70,87.980003
3/25/70,89.769997
3/26/70,89.919998
3/30/70,89.629997
3/31/70,89.629997
4/1/70,90.07
4/2/70,89.790001
4/3/70,89.389999
4/6/70,88.760002
4/7/70,88.519997
4/8/70,88.489998
4/9/70,88.529999
4/10/70,88.239998
4/13/70,87.639999
4/14/70,86.889999
4/15/70,86.730003
4/16/70,85.879997
4/17/70,85.669998
4/20/70,85.830002
4/21/70,85.379997
4/22/70,84.269997
4/23/70,83.040001
4/24/70,82.769997
4/27/70,81.459999
4/28/70,80.269997
4/29/70,81.809998
4/30/70,81.519997
5/1/70,81.440002
5/4/70,79.370003
5/5/70,78.599998
5/6/70,79.470001
5/7/70,79.830002
5/8/70,79.440002
5/11/70,78.599998
5/12/70,77.849998
5/13/70,76.529999
5/14/70,75.440002
5/15/70,76.900002
5/18/70,76.959999
5/19/70,75.459999
5/20/70,73.519997
5/21/70,72.160004
5/22/70,72.25
5/25/70,70.25
5/26/70,69.290001
5/27/70,72.769997
5/28/70,74.610001
5/29/70,76.550003
6/1/70,77.839996
6/2/70,77.839996
6/3/70,78.519997
6/4/70,77.360001
6/5/70,76.169998
6/8/70,76.290001
6/9/70,76.25
6/10/70,75.480003
6/11/70,74.449997
6/12/70,73.879997
6/15/70,74.580002
6/16/70,76.150002
6/17/70,76
6/18/70,76.510002
6/19/70,77.050003
6/22/70,76.639999
6/23/70,74.760002
6/24/70,73.970001
6/25/70,74.019997
6/26/70,73.470001
6/29/70,72.889999
6/30/70,72.720001
7/1/70,72.940002
7/2/70,72.919998
7/6/70,71.779999
7/7/70,71.230003
7/8/70,73
7/9/70,74.059998
7/10/70,74.449997
7/13/70,74.550003
7/14/70,74.419998
7/15/70,75.230003
7/16/70,76.339996
7/17/70,77.690002
7/20/70,77.790001
7/21/70,76.980003
7/22/70,77.029999
7/23/70,78
7/24/70,77.82
7/27/70,77.650002
7/28/70,77.769997
7/29/70,78.040001
7/30/70,78.07
7/31/70,78.050003
8/3/70,77.019997
8/4/70,77.190002
8/5/70,77.18
8/6/70,77.080002
8/7/70,77.279999
8/10/70,76.199997
8/11/70,75.82
8/12/70,75.419998
8/13/70,74.760002
8/14/70,75.18
8/17/70,75.330002
8/18/70,76.199997
8/19/70,76.959999
8/20/70,77.839996
8/21/70,79.239998
8/24/70,80.989998
8/25/70,81.120003
8/26/70,81.209999
8/27/70,81.080002
8/28/70,81.860001
8/31/70,81.519997
9/1/70,80.949997
9/2/70,80.959999
9/3/70,82.089996
9/4/70,82.830002
9/8/70,83.040001
9/9/70,82.790001
9/10/70,82.300003
9/11/70,82.519997
9/14/70,82.07
9/15/70,81.360001
9/16/70,81.790001
9/17/70,82.290001
9/18/70,82.620003
9/21/70,81.910004
9/22/70,81.860001
9/23/70,81.910004
9/24/70,81.660004
9/25/70,82.830002
9/28/70,83.910004
9/29/70,83.860001
9/30/70,84.300003
10/1/70,84.32
10/2/70,85.160004
10/5/70,86.470001
10/6/70,86.849998
10/7/70,86.889999
10/8/70,85.949997
10/9/70,85.080002
10/12/70,84.169998
10/13/70,84.059998
10/14/70,84.190002
10/15/70,84.650002
10/16/70,84.279999
10/19/70,83.150002
10/20/70,83.639999
10/21/70,83.660004
10/22/70,83.379997
10/23/70,83.769997
10/26/70,83.309998
10/27/70,83.120003
10/28/70,83.43
10/29/70,83.360001
10/30/70,83.25
11/2/70,83.510002
11/3/70,84.220001
11/4/70,84.389999
11/5/70,84.099998
11/6/70,84.220001
11/9/70,84.669998
11/10/70,84.790001
11/11/70,85.029999
11/12/70,84.150002
11/13/70,83.370003
11/16/70,83.239998
11/17/70,83.470001
11/18/70,82.790001
11/19/70,82.910004
11/20/70,83.720001
11/23/70,84.239998
11/24/70,84.779999
11/25/70,85.089996
11/27/70,85.93
11/30/70,87.199997
12/1/70,87.470001
12/2/70,88.480003
12/3/70,88.900002
12/4/70,89.459999
12/7/70,89.940002
12/8/70,89.470001
12/9/70,89.540001
12/10/70,89.919998
12/11/70,90.260002
12/14/70,89.800003
12/15/70,89.660004
12/16/70,89.720001
12/17/70,90.040001
12/18/70,90.220001
12/21/70,89.940002
12/22/70,90.040001
12/23/70,90.099998
12/24/70,90.610001
12/28/70,91.089996
12/29/70,92.080002
12/30/70,92.269997
12/31/70,92.150002
1/4/71,91.150002
1/5/71,91.800003
1/6/71,92.349998
1/7/71,92.379997
1/8/71,92.190002
1/11/71,91.980003
1/12/71,92.720001
1/13/71,92.559998
1/14/71,92.800003
1/15/71,93.029999
1/18/71,93.410004
1/19/71,93.760002
1/20/71,93.779999
1/21/71,94.190002
1/22/71,94.879997
1/25/71,95.279999
1/26/71,95.589996
1/27/71,94.889999
1/28/71,95.209999
1/29/71,95.879997
2/1/71,96.419998
2/2/71,96.43
2/3/71,96.629997
2/4/71,96.620003
2/5/71,96.93
2/8/71,97.449997
2/9/71,97.510002
2/10/71,97.389999
2/11/71,97.910004
2/12/71,98.43
2/16/71,98.660004
2/17/71,98.199997
2/18/71,97.559998
2/19/71,96.739998
2/22/71,95.720001
2/23/71,96.089996
2/24/71,96.730003
2/25/71,96.959999
2/26/71,96.75
3/1/71,97
3/2/71,96.980003
3/3/71,96.949997
3/4/71,97.919998
3/5/71,98.959999
3/8/71,99.379997
3/9/71,99.459999
3/10/71,99.300003
3/11/71,99.389999
3/12/71,99.57
3/15/71,100.709999
3/16/71,101.209999
3/17/71,101.120003
3/18/71,101.190002
3/19/71,101.010002
3/22/71,100.620003
3/23/71,100.279999
3/24/71,99.620003
3/25/71,99.610001
3/26/71,99.949997
3/29/71,100.029999
3/30/71,100.260002
3/31/71,100.309998
4/1/71,100.389999
4/2/71,100.559998
4/5/71,100.790001
4/6/71,101.510002
4/7/71,101.980003
4/8/71,102.099998
4/12/71,102.879997
4/13/71,102.980003
4/14/71,103.370003
4/15/71,103.519997
4/16/71,103.489998
4/19/71,104.010002
4/20/71,103.610001
4/21/71,103.360001
4/22/71,103.559998
4/23/71,104.050003
4/26/71,103.940002
4/27/71,104.589996
4/28/71,104.769997
4/29/71,104.629997
4/30/71,103.949997
5/3/71,103.290001
5/4/71,103.790001
5/5/71,103.779999
5/6/71,103.230003
5/7/71,102.870003
5/10/71,102.360001
5/11/71,102.620003
5/12/71,102.900002
5/13/71,102.690002
5/14/71,102.209999
5/17/71,100.690002
5/18/71,100.830002
5/19/71,101.07
5/20/71,101.309998
5/21/71,100.989998
5/24/71,100.129997
5/25/71,99.470001
5/26/71,99.589996
5/27/71,99.400002
5/28/71,99.629997
6/1/71,100.199997
6/2/71,100.959999
6/3/71,101.010002
6/4/71,101.300003
6/7/71,101.089996
6/8/71,100.32
6/9/71,100.290001
6/10/71,100.639999
6/11/71,101.07
6/14/71,100.220001
6/15/71,100.32
6/16/71,100.519997
6/17/71,100.5
6/18/71,98.970001
6/21/71,97.870003
6/22/71,97.589996
6/23/71,98.410004
6/24/71,98.129997
6/25/71,97.989998
6/28/71,97.739998
6/29/71,98.82
6/30/71,98.699997
7/1/71,99.779999
7/2/71,99.779999
7/6/71,99.760002
7/7/71,100.040001
7/8/71,100.339996
7/9/71,100.690002
7/12/71,100.82
7/13/71,99.5
7/14/71,99.220001
7/15/71,99.279999
7/16/71,99.110001
7/19/71,98.93
7/20/71,99.32
7/21/71,99.279999
7/22/71,99.110001
7/23/71,98.940002
7/26/71,98.139999
7/27/71,97.779999
7/28/71,97.07
7/29/71,96.019997
7/30/71,95.580002
8/2/71,95.959999
8/3/71,94.510002
8/4/71,93.889999
8/5/71,94.089996
8/6/71,94.25
8/9/71,93.529999
8/10/71,93.540001
8/11/71,94.660004
8/12/71,96
8/13/71,95.690002
8/16/71,98.760002
8/17/71,99.989998
8/18/71,98.599998
8/19/71,98.160004
8/20/71,98.330002
8/23/71,99.25
8/24/71,100.400002
8/25/71,100.410004
8/26/71,100.239998
8/27/71,100.480003
8/30/71,99.519997
8/31/71,99.029999
9/1/71,99.07
9/2/71,99.290001
9/3/71,100.690002
9/7/71,101.150002
9/8/71,101.339996
9/9/71,100.800003
9/10/71,100.419998
9/13/71,100.07
9/14/71,99.339996
9/15/71,99.769997
9/16/71,99.660004
9/17/71,99.959999
9/20/71,99.68
9/21/71,99.339996
9/22/71,98.470001
9/23/71,98.379997
9/24/71,98.150002
9/27/71,97.620003
9/28/71,97.879997
9/29/71,97.900002
9/30/71,98.339996
10/1/71,98.93
10/4/71,99.209999
10/5/71,99.110001
10/6/71,99.82
10/7/71,100.019997
10/8/71,99.360001
10/11/71,99.209999
10/12/71,99.57
10/13/71,99.029999
10/14/71,98.129997
10/15/71,97.790001
10/18/71,97.349998
10/19/71,97
10/20/71,95.650002
10/21/71,95.599998
10/22/71,95.57
10/25/71,95.099998
10/26/71,94.739998
10/27/71,93.790001
10/28/71,93.959999
10/29/71,94.230003
11/1/71,92.800003
11/2/71,93.18
11/3/71,94.910004
11/4/71,94.790001
11/5/71,94.459999
11/8/71,94.389999
11/9/71,94.459999
11/10/71,93.410004
11/11/71,92.120003
11/12/71,92.120003
11/15/71,91.809998
11/16/71,92.709999
11/17/71,92.849998
11/18/71,92.129997
11/19/71,91.610001
11/22/71,90.790001
11/23/71,90.160004
11/24/71,90.330002
11/26/71,91.940002
11/29/71,93.410004
11/30/71,93.989998
12/1/71,95.440002
12/2/71,95.839996
12/3/71,97.059998
12/6/71,96.510002
12/7/71,96.870003
12/8/71,96.919998
12/9/71,96.959999
12/10/71,97.690002
12/13/71,97.970001
12/14/71,97.669998
12/15/71,98.540001
12/16/71,99.739998
12/17/71,100.260002
12/20/71,101.550003
12/21/71,101.800003
12/22/71,101.18
12/23/71,100.739998
12/27/71,100.949997
12/28/71,101.949997
12/29/71,102.209999
12/30/71,101.779999
12/31/71,102.089996
1/3/72,101.669998
1/4/72,102.089996
1/5/72,103.059998
1/6/72,103.510002
1/7/72,103.470001
1/10/72,103.32
1/11/72,103.650002
1/12/72,103.589996
1/13/72,102.989998
1/14/72,103.389999
1/17/72,103.699997
1/18/72,104.050003
1/19/72,103.879997
1/20/72,103.879997
1/21/72,103.650002
1/24/72,102.57
1/25/72,102.699997
1/26/72,102.5
1/27/72,103.5
1/28/72,104.160004
1/31/72,103.940002
2/1/72,104.010002
2/2/72,104.68
2/3/72,104.639999
2/4/72,104.860001
2/7/72,104.540001
2/8/72,104.739998
2/9/72,105.550003
2/10/72,105.589996
2/11/72,105.080002
2/14/72,104.589996
2/15/72,105.029999
2/16/72,105.620003
2/17/72,105.589996
2/18/72,105.279999
2/22/72,105.290001
2/23/72,105.379997
2/24/72,105.449997
2/25/72,106.18
2/28/72,106.190002
2/29/72,106.57
3/1/72,107.349998
3/2/72,107.32
3/3/72,107.940002
3/6/72,108.769997
3/7/72,108.870003
3/8/72,108.959999
3/9/72,108.940002
3/10/72,108.379997
3/13/72,107.330002
3/14/72,107.610001
3/15/72,107.75
3/16/72,107.5
3/17/72,107.919998
3/20/72,107.589996
3/21/72,106.690002
3/22/72,106.839996
3/23/72,107.75
3/24/72,107.519997
3/27/72,107.300003
3/28/72,107.169998
3/29/72,106.489998
3/30/72,107.199997
4/3/72,107.480003
4/4/72,108.120003
4/5/72,109
4/6/72,109.529999
4/7/72,109.620003
4/10/72,109.449997
4/11/72,109.760002
4/12/72,110.18
4/13/72,109.910004
4/14/72,109.839996
4/17/72,109.510002
4/18/72,109.769997
4/19/72,109.199997
4/20/72,109.040001
4/21/72,108.889999
4/24/72,108.190002
4/25/72,107.120003
4/26/72,106.889999
4/27/72,107.050003
4/28/72,107.669998
5/1/72,106.690002
5/2/72,106.080002
5/3/72,105.989998
5/4/72,106.25
5/5/72,106.629997
5/8/72,106.139999
5/9/72,104.739998
5/10/72,105.419998
5/11/72,105.769997
5/12/72,106.379997
5/15/72,106.860001
5/16/72,106.660004
5/17/72,106.889999
5/18/72,107.940002
5/19/72,108.980003
5/22/72,109.690002
5/23/72,109.779999
5/24/72,110.309998
5/25/72,110.459999
5/26/72,110.660004
5/30/72,110.349998
5/31/72,109.529999
6/1/72,109.690002
6/2/72,109.730003
6/5/72,108.82
6/6/72,108.209999
6/7/72,107.650002
6/8/72,107.279999
6/9/72,106.860001
6/12/72,107.010002
6/13/72,107.550003
6/14/72,108.389999
6/15/72,108.440002
6/16/72,108.360001
6/19/72,108.110001
6/20/72,108.559998
6/21/72,108.790001
6/22/72,108.68
6/23/72,108.269997
6/26/72,107.480003
6/27/72,107.370003
6/28/72,107.019997
6/29/72,106.82
6/30/72,107.139999
7/3/72,107.489998
7/5/72,108.099998
7/6/72,109.040001
7/7/72,108.690002
7/10/72,108.110001
7/11/72,107.32
7/12/72,106.889999
7/13/72,106.279999
7/14/72,106.800003
7/17/72,105.879997
7/18/72,105.830002
7/19/72,106.139999
7/20/72,105.809998
7/21/72,106.660004
7/24/72,107.919998
7/25/72,107.599998
7/26/72,107.529999
7/27/72,107.279999
7/28/72,107.379997
7/31/72,107.389999
8/1/72,108.400002
8/2/72,109.290001
8/3/72,110.139999
8/4/72,110.43
8/7/72,110.610001
8/8/72,110.690002
8/9/72,110.860001
8/10/72,111.050003
8/11/72,111.949997
8/14/72,112.550003
8/15/72,112.059998
8/16/72,111.660004
8/17/72,111.339996
8/18/72,111.760002
8/21/72,111.720001
8/22/72,112.410004
8/23/72,112.260002
8/24/72,111.019997
8/25/72,110.669998
8/28/72,110.230003
8/29/72,110.410004
8/30/72,110.57
8/31/72,111.089996
9/1/72,111.510002
9/5/72,111.230003
9/6/72,110.550003
9/7/72,110.290001
9/8/72,110.150002
9/11/72,109.510002
9/12/72,108.470001
9/13/72,108.900002
9/14/72,108.93
9/15/72,108.809998
9/18/72,108.610001
9/19/72,108.550003
9/20/72,108.599998
9/21/72,108.43
9/22/72,108.519997
9/25/72,108.050003
9/26/72,108.120003
9/27/72,109.660004
9/28/72,110.349998
9/29/72,110.550003
10/2/72,110.160004
10/3/72,110.300003
10/4/72,110.089996
10/5/72,108.889999
10/6/72,109.620003
10/9/72,109.900002
10/10/72,109.989998
10/11/72,109.5
10/12/72,108.599998
10/13/72,107.919998
10/16/72,106.769997
10/17/72,107.5
10/18/72,108.190002
10/19/72,108.050003
10/20/72,109.239998
10/23/72,110.349998
10/24/72,110.809998
10/25/72,110.720001
10/26/72,110.989998
10/27/72,110.620003
10/30/72,110.589996
10/31/72,111.580002
11/1/72,112.669998
11/2/72,113.230003
11/3/72,114.220001
11/6/72,113.980003
11/8/72,113.349998
11/9/72,113.5
11/10/72,113.730003
11/13/72,113.900002
11/14/72,114.949997
11/15/72,114.5
11/16/72,115.129997
11/17/72,115.489998
11/20/72,115.529999
11/21/72,116.209999
11/22/72,116.900002
11/24/72,117.269997
11/27/72,116.720001
11/28/72,116.470001
11/29/72,116.519997
11/30/72,116.669998
12/1/72,117.379997
12/4/72,117.769997
12/5/72,117.580002
12/6/72,118.010002
12/7/72,118.599998
12/8/72,118.860001
12/11/72,119.120003
12/12/72,118.660004
12/13/72,118.559998
12/14/72,118.239998
12/15/72,118.260002
12/18/72,116.900002
12/19/72,116.339996
12/20/72,115.949997
12/21/72,115.110001
12/22/72,115.830002
12/26/72,116.300003
12/27/72,116.93
12/29/72,118.050003
1/2/73,119.099998
1/3/73,119.57
1/4/73,119.400002
1/5/73,119.870003
1/8/73,119.849998
1/9/73,119.730003
1/10/73,119.43
1/11/73,120.239998
1/12/73,119.300003
1/15/73,118.440002
1/16/73,118.139999
1/17/73,118.68
1/18/73,118.849998
1/19/73,118.779999
1/22/73,118.209999
1/23/73,118.220001
1/24/73,116.730003
1/26/73,116.449997
1/29/73,116.010002
1/30/73,115.830002
1/31/73,116.029999
2/1/73,114.760002
2/2/73,114.349998
2/5/73,114.230003
2/6/73,114.449997
2/7/73,113.660004
2/8/73,113.160004
2/9/73,114.68
2/12/73,116.059998
2/13/73,116.779999
2/14/73,115.099998
2/15/73,114.449997
2/16/73,114.980003
2/20/73,115.400002
2/21/73,114.690002
2/22/73,114.440002
2/23/73,113.160004
2/26/73,112.190002
2/27/73,110.900002
2/28/73,111.68
3/1/73,111.050003
3/2/73,112.279999
3/5/73,112.68
3/6/73,114.099998
3/7/73,114.449997
3/8/73,114.230003
3/9/73,113.790001
3/12/73,113.860001
3/13/73,114.480003
3/14/73,114.980003
3/15/73,114.120003
3/16/73,113.540001
3/19/73,112.169998
3/20/73,111.949997
3/21/73,110.489998
3/22/73,108.839996
3/23/73,108.879997
3/26/73,109.839996
3/27/73,111.559998
3/28/73,111.620003
3/29/73,112.709999
3/30/73,111.519997
4/2/73,110.18
4/3/73,109.239998
4/4/73,108.769997
4/5/73,108.519997
4/6/73,109.279999
4/9/73,110.860001
4/10/73,112.209999
4/11/73,112.68
4/12/73,112.580002
4/13/73,112.080002
4/16/73,111.440002
4/17/73,110.940002
4/18/73,111.540001
4/19/73,112.169998
4/23/73,111.57
4/24/73,109.989998
4/25/73,108.339996
4/26/73,108.889999
4/27/73,107.230003
4/30/73,106.970001
5/1/73,107.099998
5/2/73,108.43
5/3/73,110.220001
5/4/73,111
5/7/73,110.529999
5/8/73,111.25
5/9/73,110.440002
5/10/73,109.540001
5/11/73,108.169998
5/14/73,105.900002
5/15/73,106.57
5/16/73,106.43
5/17/73,105.559998
5/18/73,103.860001
5/21/73,102.730003
5/22/73,103.580002
5/23/73,104.07
5/24/73,107.139999
5/25/73,107.940002
5/29/73,107.510002
5/30/73,105.910004
5/31/73,104.949997
6/1/73,103.93
6/4/73,102.970001
6/5/73,104.620003
6/6/73,104.309998
6/7/73,105.839996
6/8/73,107.029999
