,Date,Mag,Price_Day_0,Price_Day_7,Price_Day_14,Price_Day_30,Appr_Day_7,Appr_Day_14,Appr_Day_30
432,1985-08-23,7.0,334.85,333.25,317.4,327.45,-0.47782589219053984,-5.2112886367030145,-2.2099447513812254
433,1985-09-19,8.0,316.3,329.25,324.9,326.15,4.0942143534619,2.718937717356929,3.1141321530192747
434,1985-09-21,7.6,327.45,325.75,325.75,326.15,-0.5191632310276344,-0.5191632310276344,-0.3970071766681971
435,1985-09-26,6.9,329.25,324.9,325.5,326.5,-1.3211845102505764,-1.1389521640091116,-0.8352315869400152
436,1985-09-27,6.7,328.6,328.0,325.6,326.5,-0.1825928180158316,-0.9129640900791235,-0.6390748630553934
437,1985-10-05,6.7,325.75,326.65,326.15,325.35,0.2762854950115049,0.12279355333844275,-0.12279355333844275
438,1985-11-17,7.1,323.5,330.2,321.5,321.15,2.0710973724884045,-0.6182380216383307,-0.7264296754250457
439,1985-11-28,7.0,326.3,322.8,317.5,326.8,-1.0726325467361324,-2.6969046889365647,0.15323322096230463
440,1985-11-28,7.0,326.3,322.8,317.5,326.8,-1.0726325467361324,-2.6969046889365647,0.15323322096230463
441,1985-12-21,7.1,327.6,326.8,328.0,351.0,-0.24420024420024766,0.12210012210011516,7.142857142857135
442,1985-12-23,6.9,327.6,326.8,328.0,353.0,-0.24420024420024766,0.12210012210011516,7.753357753357746
443,1986-01-15,7.1,346.75,353.0,353.25,331.35,1.802451333813987,1.8745493871665464,-4.441240086517658
444,1986-03-24,6.7,350.2,336.73333333333335,337.65,346.2,-3.8454216638111482,-3.583666476299261,-1.142204454597373
445,1986-04-20,6.8,341.4,343.15,341.0,338.7,0.5125951962507324,-0.11716461628587502,-0.790861159929698
446,1986-04-30,7.0,345.75,342.45,342.45,343.2,-0.9544468546637777,-0.9544468546637777,-0.7375271149674654
447,1986-05-02,6.8,341.6,345.35,343.0,341.85,1.097775175644028,0.4098360655737638,0.07318501170960187
448,1986-05-07,8.0,342.45,342.45,338.9,341.65,0.0,-1.0366476857935498,-0.23361074609432367
449,1986-05-26,6.8,341.3,341.85,341.8,344.15,0.16114854966305636,0.1464986815118664,0.8350424846176284
450,1986-05-26,7.1,341.3,341.85,341.8,344.15,0.16114854966305636,0.1464986815118664,0.8350424846176284
451,1986-06-16,7.1,339.3,341.05,346.75,347.6,0.5157677571470675,2.195697023283227,2.4462127910403804
452,1986-06-19,6.8,339.2,344.9,343.85,353.95,1.6804245283018835,1.370872641509444,4.348466981132075
453,1986-06-24,7.2,342.0,345.1,347.85,348.65,0.9064327485380184,1.7105263157894803,1.9444444444444378
454,1986-07-09,6.8,348.1,347.6,347.25,368.8,-0.14363688595231255,-0.24418270611893786,5.946567078425737
455,1986-08-14,7.5,385.25,380.75,386.7,413.0,-1.1680726800778716,0.37637897469175563,7.203114860480207
456,1986-08-30,7.2,391.75,418.6,413.0,427.0,6.853860880663694,5.424377791959158,8.998085513720484
457,1986-09-16,6.7,417.25,435.0,423.2,425.5,4.254044337926902,1.4260035949670433,1.9772318753744758
458,1986-10-14,6.8,428.8,425.1,410.7,407.5,-0.8628731343283556,-4.221082089552244,-4.967350746268659
459,1986-10-20,7.7,425.0,409.75,406.2,393.4,-3.588235294117647,-4.423529411764709,-7.435294117647064
460,1986-10-23,6.7,423.4,406.5,408.55,380.5,-3.9914974019839344,-3.507321681624933,-10.13226263580538
461,1986-10-30,7.2,406.5,408.55,407.5,395.55,0.5043050430504333,0.24600246002460024,-2.69372693726937
462,1986-11-14,7.4,408.25,388.2,389.5,394.3,-4.911206368646665,-4.5927740355174524,-3.417023882424982
463,1986-11-23,6.8,380.5,395.55,389.6,389.2,3.955321944809464,2.3915900131406103,2.2864651773981572
464,1987-01-03,6.7,398.95,411.1,422.25,406.75,3.045494422860016,5.840330868529893,1.9551322220829708
465,1987-01-05,6.8,398.95,411.1,422.25,402.8,3.045494422860016,5.840330868529893,0.9650332121819835
466,1987-01-14,6.8,415.1,407.2,413.75,397.35,-1.90315586605638,-0.32522283787039813,-4.276078053481089
467,1987-01-30,7.0,400.5,402.6,397.35,404.25,0.5243445692883952,-0.7865168539325786,0.9363295880149812
468,1987-02-06,6.8,402.6,397.35,399.75,405.0,-1.3040238450074515,-0.7078986587183365,0.596125186289115
469,1987-02-08,7.4,405.9,397.25,403.2,405.6,-2.131066765213101,-0.665188470066516,-0.07390983000737979
470,1987-02-13,6.8,397.35,399.75,405.85,405.3,0.6040015100037692,2.1391720145967033,2.0007550018875015
471,1987-02-17,6.8,397.25,399.3,403.8,404.45,0.5160478288231621,1.6488357457520482,1.812460667086215
472,1987-02-23,6.9,403.2,404.25,405.0,413.7,0.2604166666666695,0.4464285714285743,2.6041666666666665
473,1987-02-27,6.9,405.85,406.3,408.5,424.0,0.11087840335098893,0.6529505975113902,4.4720956018233275
474,1987-03-05,7.0,410.75,409.9,404.45,421.45,-0.2069385270846069,-1.5337796713329304,2.6049908703590963
475,1987-03-05,7.6,410.75,409.9,404.45,421.45,-0.2069385270846069,-1.5337796713329304,2.6049908703590963
476,1987-03-06,7.2,406.3,408.5,404.45,421.45,0.5414718188530614,-0.4553285749446278,3.728771843465414
477,1987-03-18,6.7,404.35,413.7,418.75,441.66666666666674,2.312353159391608,3.561271175961414,9.228803429372256
478,1987-04-01,7.0,418.75,420.5,444.1,456.75,0.417910447761194,6.053731343283587,9.074626865671641
479,1987-04-07,6.7,418.5,442.4,449.5,456.25,5.71087216248506,7.407407407407407,9.020310633213859
480,1987-04-22,6.7,445.5,449.0,456.25,466.5,0.7856341189674523,2.4130190796857462,4.713804713804714
481,1987-04-25,6.9,474.75,458.0,453.0,457.75,-3.5281727224855186,-4.581358609794629,-3.5808320168509744
482,1987-05-06,6.8,456.25,460.5,475.25,453.5,0.9315068493150684,4.164383561643835,-0.6027397260273972
483,1987-05-07,6.8,456.25,461.05,469.1,456.55,1.0520547945205505,2.8164383561643884,0.06575342465753674
484,1987-05-12,6.7,460.7,471.1,449.0,457.0,2.25743433904928,-2.5396136314304294,-0.8031256783156042
485,1987-05-18,6.8,473.25,457.75,442.9,451.25,-3.2752245113576333,-6.413100898045435,-4.648705758055995
486,1987-06-17,7.1,451.25,441.75,445.75,450.6,-2.1052631578947367,-1.2188365650969528,-0.14404432132963485
487,1987-07-06,6.7,443.35,446.5,450.9,469.8,0.7104996052779919,1.7029434983647127,5.965941130032703
488,1987-08-08,7.2,461.1,453.3,459.5,463.5,-1.691607026675344,-0.34699631316417756,0.520494469746254
489,1987-09-01,6.7,453.75,456.95,458.8,454.9,0.7052341597796118,1.1129476584022064,0.2534435261707939
490,1987-09-03,7.4,463.7,460.2,460.5,456.5,-0.7547983610092732,-0.6901013586370474,-1.5527280569333597
491,1987-09-03,6.8,463.7,460.2,460.5,456.5,-0.7547983610092732,-0.6901013586370474,-1.5527280569333597
492,1987-09-28,6.8,460.85,456.5,461.75,477.5,-0.9439079960941787,0.19529130953672066,3.612889226429419
493,1987-10-06,7.3,458.0,459.2,464.3,457.55,0.26200873362445165,1.3755458515283867,-0.09825327510916783
494,1987-10-12,7.0,461.75,481.0,475.0,461.85,4.168922577152139,2.8695181375203034,0.021656740660535516
495,1987-10-16,7.4,465.25,470.5,468.8,462.1,1.1284255776464267,0.7630306286942529,-0.6770553465878512
496,1987-10-25,6.8,475.0,469.3,463.5,475.0,-1.1999999999999975,-2.4210526315789473,0.0
497,1987-10-29,6.8,472.45,457.55,462.45,492.5,-3.15377288601968,-2.1166260979997884,4.243835326489578
498,1987-11-17,6.9,464.6,475.0,487.8,477.5,2.238484718037016,4.993542832544121,2.776582006026685
499,1987-11-26,6.7,477.65,491.1,488.0,484.65,2.815869360410352,2.1668585784570342,1.4655082173139329
500,1987-11-30,7.9,492.5,481.15,499.75,484.1,-2.304568527918786,1.4720812182741116,-1.705583756345173
501,1987-12-17,6.7,477.5,482.55,482.9,475.4,1.0575916230366516,1.1308900523560161,-0.4397905759162351
502,1988-01-19,7.0,477.1,469.75,455.9,447.25,-1.5405575351079486,-4.443512890379385,-6.256549989520021
503,1988-01-22,6.7,476.2,458.0,441.7,445.5,-3.821923561528767,-7.244855102897942,-6.446871062578746
504,1988-02-05,7.2,441.7,443.6,442.9,435.9,0.43015621462531906,0.27167760923703616,-1.3131084446456898
505,1988-02-22,6.7,445.5,426.15,435.9,449.5,-4.343434343434349,-2.15488215488216,0.8978675645342312
506,1988-02-24,7.3,435.75,428.9,436.5,451.8,-1.5720022948938663,0.1721170395869191,3.6833046471600714
507,1988-02-26,6.8,430.45,431.8,441.8,453.9,0.31362527587409056,2.6367754675339814,5.447787199442442
508,1988-02-29,6.9,426.15,435.9,442.25,453.75,2.287926786342837,3.778012436935357,6.4765927490320365
509,1988-03-06,7.8,435.9,442.25,449.25,453.6,1.4567561367286128,3.062629043358574,4.060564349621483
510,1988-03-10,6.7,442.4,445.5,453.95,448.8,0.7007233273056109,2.610759493670889,1.446654611211581
511,1988-04-12,7.1,450.8,456.9,447.0,451.0,1.35314995563442,-0.8429458740017771,0.04436557231588035
512,1988-05-30,6.9,453.75,464.55,449.0,433.55,2.3801652892562006,-1.046831955922865,-4.451790633608813
513,1988-06-03,6.7,464.7,457.6,450.25,437.55,-1.52786744136001,-3.1095330320636947,-5.842479018721751
514,1988-06-18,6.7,454.2,443.3,437.55,435.65,-2.3998238661382603,-3.6657859973579874,-4.0841039189784265
515,1988-07-05,6.8,437.5,433.8,436.25,433.1,-0.8457142857142831,-0.2857142857142857,-1.0057142857142805
516,1988-07-23,7.0,438.5,434.6,432.0,431.0,-0.8893956670467451,-1.4823261117445838,-1.710376282782212
517,1988-07-25,7.0,438.5,434.6,432.0,433.0,-0.8893956670467451,-1.4823261117445838,-1.2542759407069555
518,1988-07-27,6.7,432.85,434.1,427.2,433.15,0.2887836432944438,-1.3053020676908937,0.069308074390656
519,1988-08-06,7.3,432.0,430.25,431.0,427.4,-0.4050925925925926,-0.23148148148148148,-1.06481481481482
520,1988-08-10,6.8,427.2,429.0,433.0,429.4,0.42134831460674427,1.3576779026217256,0.5149812734082371
521,1988-08-10,7.6,427.2,429.0,433.0,429.4,0.42134831460674427,1.3576779026217256,0.5149812734082371
522,1988-08-14,6.7,430.25,431.0,430.45,420.45,0.17431725740848344,0.04648460197559294,-2.277745496804186
523,1988-08-20,6.9,431.0,430.45,427.4,409.0,-0.12761020881670798,-0.835266821345713,-5.104408352668213
524,1988-09-07,6.7,427.25,421.5,400.65,403.9,-1.3458162668227034,-6.225863077823294,-5.465184318314809
